"","TX_AMOUNT","TX_TIME_SECONDS","TX_TIME_DAYS","TX_FRAUD"
"9795",211.88,6070715,70,"0"
"9796",774.99,5561608,64,"0"
"9797",466.28,2548996,29,"0"
"9798",12.93,4473823,51,"0"
"9799",105.45,1610113,18,"0"
"9800",613.02,6597886,76,"0"
"9801",632.17,2204494,25,"0"
"9802",462.11,3522333,40,"0"
"9803",227.06,5583932,64,"0"
"9804",457.42,8644832,100,"0"
"9805",144.89,1716117,19,"0"
"9806",444.24,1085698,12,"0"
"9807",289.44,5056002,58,"0"
"9808",112.99,8444471,97,"0"
"9809",358.73,2923936,33,"0"
"9810",948.1,555706,6,"0"
"9811",719.91,4024529,46,"0"
"9812",343.76,6952507,80,"0"
"9813",435.9,3743477,43,"0"
"9814",61.89,6430389,74,"0"
"9815",296.15,7195711,83,"0"
"9816",378.19,483846,5,"0"
"9817",718.18,5946511,68,"0"
"9818",191.52,9083196,105,"0"
"9819",373.27,3948864,45,"0"
"9820",323.48,484735,5,"0"
"9821",736.45,9373676,108,"0"
"9822",57.56,9193853,106,"0"
"9823",666.59,3504392,40,"0"
"9824",267.6,3932039,45,"0"
"9825",319.08,3340209,38,"0"
"9826",356.54,349771,4,"0"
"9827",67.77,6810366,78,"0"
"9828",667.15,5063188,58,"0"
"9829",227.04,2449881,28,"0"
"9830",427.61,139651,1,"0"
"9831",821.26,5756832,66,"0"
"9832",661.8,2395907,27,"0"
"9833",94.34,7992473,92,"0"
"9834",602.27,8468278,98,"0"
"9835",714.89,7282417,84,"0"
"9836",793.73,6387933,73,"0"
"9837",238.11,323398,3,"0"
"9838",197.14,4615598,53,"0"
"9839",249.75,4529940,52,"0"
"9840",122.27,3393831,39,"0"
"9841",452.72,7543704,87,"0"
"9842",894.5,6967291,80,"0"
"9843",225.91,8677166,100,"0"
"9844",479.18,94105,1,"0"
"9845",221.53,5888449,68,"0"
"9846",617.86,4187111,48,"0"
"9847",498.96,3593685,41,"0"
"9848",49.83,7926591,91,"0"
"9849",333,4363850,50,"0"
"9850",657.18,9369517,108,"0"
"9851",637.5,8523752,98,"0"
"9852",200.29,841378,9,"0"
"9853",36.11,2705308,31,"0"
"9854",35.14,8587980,99,"0"
"9855",352.82,9011555,104,"0"
"9856",542.85,6671462,77,"0"
"9857",709.32,2121049,24,"0"
"9858",897.61,1931310,22,"0"
"9859",321.08,4451064,51,"0"
"9860",491.39,7717481,89,"0"
"9861",199.85,9382885,108,"0"
"9862",340.18,5862775,67,"0"
"9863",698.24,7739709,89,"0"
"9864",30.81,2816533,32,"0"
"9865",65.56,384767,4,"0"
"9866",495.27,8602127,99,"0"
"9867",110.22,1323072,15,"0"
"9868",762.17,2643921,30,"0"
"9869",152.04,8484888,98,"0"
"9870",10.57,7536713,87,"0"
"9871",360.32,3179202,36,"0"
"9872",147.13,6680291,77,"0"
"9873",638.08,1433126,16,"0"
"9874",526.38,7478149,86,"0"
"9875",30.21,1887950,21,"0"
"9876",463.99,4193264,48,"0"
"9877",788.03,661618,7,"0"
"9878",632.65,8617658,99,"0"
"9879",477.17,2081610,24,"0"
"9880",401.8,81279,0,"0"
"9881",217.11,1633390,18,"0"
"9882",231.52,3487827,40,"0"
"9883",301.12,6295528,72,"0"
"9884",232.79,8854401,102,"0"
"9885",268.02,3463224,40,"0"
"9886",300.91,3651208,42,"0"
"9887",608.3,2311536,26,"0"
"9888",104.02,329854,3,"0"
"9889",67.3,1265674,14,"0"
"9890",561.48,4882062,56,"0"
"9891",385.4,5168527,59,"0"
"9892",307.84,2197213,25,"0"
"9893",941.13,1281031,14,"0"
"9894",587.9,8160280,94,"0"
"9895",193.48,3652992,42,"0"
"9896",453.63,4775449,55,"0"
"9897",619.19,193635,2,"0"
"9898",381.58,3466828,40,"0"
"9899",550.67,7738556,89,"0"
"9900",368.86,2212151,25,"0"
"9901",30.24,7368697,85,"0"
"9902",513.21,8315139,96,"0"
"9903",851.56,1788602,20,"0"
"9904",505.86,6793433,78,"0"
"9905",423.01,3573735,41,"0"
"9906",2.09,771503,8,"0"
"9907",385.93,8424821,97,"0"
"9908",436.62,4638678,53,"0"
"9909",122.21,8325431,96,"0"
"9910",330.17,4131240,47,"0"
"9911",250.94,7915505,91,"0"
"9912",152.08,1686131,19,"0"
"9913",40.89,1258326,14,"0"
"9914",746.11,1520479,17,"0"
"9915",40.25,5050799,58,"0"
"9916",435.79,9360964,108,"0"
"9917",579.12,3674931,42,"0"
"9918",46.15,1752846,20,"0"
"9919",184.29,8263138,95,"0"
"9920",479.85,3503045,40,"0"
"9921",964.83,6679909,77,"0"
"9922",551.67,3923445,45,"0"
"9923",57.93,2755212,31,"0"
"9924",46.16,58146,0,"0"
"9925",96.54,8615002,99,"0"
"9926",392.64,3262616,37,"0"
"9927",250.79,1618306,18,"0"
"9928",259.72,7821289,90,"0"
"9929",151.37,193073,2,"0"
"9930",346.18,5821109,67,"0"
"9931",93.68,4213865,48,"0"
"9932",669.11,476021,5,"0"
"9933",638.08,5336362,61,"0"
"9934",367.46,1740810,20,"0"
"9935",473.27,1625354,18,"0"
"9936",702.85,7466946,86,"0"
"9937",636.98,667490,7,"0"
"9938",2.77,2289416,26,"0"
"9939",309.54,8357119,96,"0"
"9940",699.99,380599,4,"0"
"9941",505.09,8679107,100,"0"
"9942",771.69,234063,2,"0"
"9943",778.48,8173460,94,"0"
"9944",843.99,2709373,31,"0"
"9945",483.7,4945076,57,"0"
"9946",916.49,3435229,39,"0"
"9947",284.02,8592327,99,"0"
"9948",233.91,8680121,100,"0"
"9949",245.23,3407750,39,"0"
"9950",664.07,7032704,81,"0"
"9951",70.77,3910014,45,"0"
"9952",476.56,7914937,91,"0"
"9953",143.45,1780736,20,"0"
"9954",640.9,7494146,86,"0"
"9955",663.57,614961,7,"0"
"9956",241.86,7567646,87,"0"
"9957",453.06,8266418,95,"0"
"9958",812.08,7483878,86,"0"
"9959",854.24,4129839,47,"0"
"9960",197.54,7188042,83,"0"
"9961",541,1916301,22,"0"
"9962",127.34,4884095,56,"0"
"9963",966.4,2024686,23,"0"
"9964",536.01,4826966,55,"0"
"9965",100.41,7032613,81,"0"
"9966",89.9,7379152,85,"0"
"9967",760.2,1397063,16,"0"
"9968",117.17,6520922,75,"0"
"9969",836.49,7959709,92,"0"
"9970",854.4,7800840,90,"0"
"9971",288.61,7798450,90,"0"
"9972",58.7,9029512,104,"0"
"9973",297.83,2114278,24,"0"
"9974",73.57,7648630,88,"0"
"9975",351.5,2864170,33,"0"
"9976",412,8601669,99,"0"
"9977",277.63,8015370,92,"0"
"9978",26.18,1003767,11,"0"
"9979",206.48,52670,0,"0"
"9980",689.29,2198558,25,"0"
"9981",702.47,4178293,48,"0"
"9982",238.88,2091560,24,"0"
"9983",651.11,8410648,97,"0"
"9984",64.98,3453004,39,"0"
"9985",193.35,1941125,22,"0"
"9986",345.42,7295262,84,"0"
"9987",774.39,2776069,32,"0"
"9988",643.16,9281052,107,"0"
"9989",527.75,7908526,91,"0"
"9990",435.88,4826558,55,"0"
"9991",590.93,7367398,85,"0"
"9992",126.04,5310180,61,"0"
"9993",82.24,8866746,102,"0"
"9994",24.59,3494374,40,"0"
"9995",723.63,4970488,57,"0"
"9996",668.81,5821498,67,"0"
"9997",78.5,8249810,95,"0"
"9998",788.85,7820203,90,"0"
"9999",409.24,4886468,56,"0"
"10000",305.51,8396608,97,"0"
"10001",441.5,1096360,12,"0"
"10002",619.89,6290107,72,"0"
"10003",43.98,2021499,23,"0"
"10004",181.21,7465223,86,"0"
"10005",144.93,5246341,60,"0"
"10006",385.37,8819416,102,"0"
"10007",556.12,127975,1,"0"
"10008",284.22,2047209,23,"0"
"10009",554.38,6442061,74,"0"
"10010",318.58,8958401,103,"0"
"10011",590.66,1242568,14,"0"
"10012",196.52,5109447,59,"0"
"10013",40.86,1933224,22,"0"
"10014",286.88,4542179,52,"0"
"10015",129.1,8523873,98,"0"
"10016",430.05,5563090,64,"0"
"10017",459.29,4626686,53,"0"
"10018",57.96,5981580,69,"0"
"10019",349.1,5730622,66,"0"
"10020",83.79,8081337,93,"0"
"10021",615.24,1084828,12,"0"
"10022",642.96,7574385,87,"0"
"10023",7.04,8462558,97,"0"
"10024",198.55,5330638,61,"0"
"10025",542.92,983041,11,"0"
"10026",771.42,3150751,36,"0"
"10027",328.07,2706387,31,"0"
"10028",372.58,5213518,60,"0"
"10029",480.74,2285666,26,"0"
"10030",225.41,2648841,30,"0"
"10031",20.91,8483716,98,"0"
"10032",885.72,5734242,66,"0"
"10033",813.12,8039732,93,"0"
"10034",330.66,7684109,88,"0"
"10035",309.78,1808360,20,"0"
"10036",148.3,4263704,49,"0"
"10037",181.08,6407618,74,"0"
"10038",718.3,8515985,98,"0"
"10039",736.16,5195511,60,"0"
"10040",489.23,7799058,90,"0"
"10041",681.85,3594002,41,"0"
"10042",19.75,218198,2,"0"
"10043",792.9,3941908,45,"0"
"10044",758.39,3251555,37,"0"
"10045",272.02,6704045,77,"0"
"10046",255.74,7469084,86,"0"
"10047",891.92,6865629,79,"0"
"10048",263.64,1946919,22,"0"
"10049",669.28,5209431,60,"0"
"10050",576.84,7638664,88,"0"
"10051",261.79,7990228,92,"0"
"10052",264.58,7583682,87,"0"
"10053",551.41,3347454,38,"0"
"10054",392.81,4548811,52,"0"
"10055",80.85,8178664,94,"0"
"10056",458.06,2524886,29,"0"
"10057",959.13,5506964,63,"0"
"10058",33.06,7721817,89,"0"
"10059",166,4183341,48,"0"
"10060",59.86,1889237,21,"0"
"10061",39.03,7281487,84,"0"
"10062",83.62,8266912,95,"0"
"10063",454.15,3153006,36,"0"
"10064",729.28,5389377,62,"0"
"10065",376.05,3948810,45,"0"
"10066",874.65,66550,0,"0"
"10067",787.35,1755004,20,"0"
"10068",921.94,3084266,35,"0"
"10069",749,2001917,23,"0"
"10070",931.96,6452728,74,"0"
"10071",56.18,8926496,103,"0"
"10072",34.05,7734239,89,"0"
"10073",224.9,9218877,106,"0"
"10074",580.28,5894494,68,"0"
"10075",843.79,7103737,82,"0"
"10076",855.91,4479312,51,"0"
"10077",623.02,3323548,38,"0"
"10078",226.35,2062218,23,"0"
"10079",721.8,5817922,67,"0"
"10080",75.23,3424672,39,"0"
"10081",383.27,212252,2,"0"
"10082",321.06,1092697,12,"0"
"10083",343.66,5891080,68,"0"
"10084",796.45,8940280,103,"0"
"10085",212.31,6502407,75,"0"
"10086",277.79,813042,9,"0"
"10087",265.92,3289415,38,"0"
"10088",13.72,9064607,104,"0"
"10089",399.44,6410193,74,"0"
"10090",17.73,6599151,76,"0"
"10091",740.72,3150206,36,"0"
"10092",296.68,4708987,54,"0"
"10093",93.71,726534,8,"0"
"10094",24.63,6586123,76,"0"
"10095",81.12,1310994,15,"0"
"10096",539.46,7317428,84,"0"
"10097",34.95,1744079,20,"0"
"10098",77.29,16116,0,"0"
"10099",243.58,20919,0,"0"
"10100",620.55,1794051,20,"0"
"10101",783.56,317193,3,"0"
"10102",600.75,7306251,84,"0"
"10103",830.31,5456209,63,"0"
"10104",584.5,5812926,67,"0"
"10105",884.4,695500,8,"0"
"10106",760.16,8942450,103,"0"
"10107",786.54,2621847,30,"0"
"10108",874.58,1919560,22,"0"
"10109",848.95,1020548,11,"0"
"10110",304.23,6960080,80,"0"
"10111",580.83,5485428,63,"0"
"10112",744.16,5399479,62,"0"
"10113",602.82,6753980,78,"0"
"10114",283.95,6429474,74,"0"
"10115",880.3,6423597,74,"0"
"10116",434.62,4870547,56,"0"
"10117",322.54,5249878,60,"0"
"10118",666.89,4454442,51,"0"
"10119",94.53,2655648,30,"0"
"10120",121.15,2204566,25,"0"
"10121",55.26,5204242,60,"0"
"10122",338.24,9034399,104,"0"
"10123",153.22,5808889,67,"0"
"10124",524.42,8858422,102,"0"
"10125",616.15,9362662,108,"0"
"10126",294.28,6440107,74,"0"
"10127",564.87,3305994,38,"0"
"10128",346.36,4137263,47,"0"
"10129",422.5,555743,6,"0"
"10130",227.25,1338006,15,"0"
"10131",753.49,6193393,71,"0"
"10132",347.09,3655084,42,"0"
"10133",216.34,7225860,83,"0"
"10134",158.73,5834056,67,"0"
"10135",364.84,6844099,79,"0"
"10136",328.18,3432759,39,"0"
"10137",268.81,4363989,50,"0"
"10138",997.21,5675481,65,"0"
"10139",115.3,3231929,37,"0"
"10140",221.65,7386430,85,"0"
"10141",749.71,5557409,64,"0"
"10142",561.21,7272578,84,"0"
"10143",526.56,8667551,100,"0"
"10144",736.71,4683020,54,"0"
"10145",195.11,1685510,19,"0"
"10146",224.61,660232,7,"0"
"10147",765.89,8610739,99,"0"
"10148",435.3,5748889,66,"0"
"10149",64.17,1054769,12,"0"
"10150",577.38,4513249,52,"0"
"10151",125.36,2822789,32,"0"
"10152",828.62,8766018,101,"0"
"10153",896.67,4069032,47,"0"
"10154",64.69,4474065,51,"0"
"10155",76.75,6323932,73,"0"
"10156",66.38,8483607,98,"0"
"10157",312.47,6881901,79,"0"
"10158",346.57,555244,6,"0"
"10159",390.59,476668,5,"0"
"10160",554.4,1788504,20,"0"
"10161",137.86,5969585,69,"0"
"10162",358.91,6143557,71,"0"
"10163",141.89,4283744,49,"0"
"10164",654.44,3092328,35,"0"
"10165",125.62,7652332,88,"0"
"10166",969.44,2959235,34,"0"
"10167",110.53,630144,7,"0"
"10168",943.17,2341341,27,"0"
"10169",591.66,1674098,19,"0"
"10170",53.83,5497183,63,"0"
"10171",466.22,4867981,56,"0"
"10172",819.62,1442055,16,"0"
"10173",460.74,9376004,108,"0"
"10174",178.01,3465116,40,"0"
"10175",442.64,4794074,55,"0"
"10176",169.51,7447049,86,"0"
"10177",62.28,828640,9,"0"
"10178",313.67,8602120,99,"0"
"10179",749.21,2202440,25,"0"
"10180",157.81,7488022,86,"0"
"10181",253.38,4362484,50,"0"
"10182",346.4,1538820,17,"0"
"10183",188.72,8666682,100,"0"
"10184",6.15,3270522,37,"0"
"10185",371.67,1525273,17,"0"
"10186",44.91,4129280,47,"0"
"10187",354.24,3257145,37,"0"
"10188",277.11,7362336,85,"0"
"10189",367.33,6060025,70,"0"
"10190",307.26,1958808,22,"0"
"10191",651.99,2607556,30,"0"
"10192",66.84,6615256,76,"0"
"10193",48.45,7199677,83,"0"
"10194",324.94,2646841,30,"0"
"10195",371.98,2915789,33,"0"
"10196",361.33,1618572,18,"0"
"10197",290.04,5520472,63,"0"
"10198",238.77,1018920,11,"0"
"10199",167.37,8084373,93,"0"
"10200",356.5,2537502,29,"0"
"10201",366.42,9726,0,"0"
"10202",560.05,38555,0,"0"
"10203",232.39,132341,1,"0"
"10204",183.25,2206600,25,"0"
"10205",83.21,3561249,41,"0"
"10206",420.6,6589779,76,"0"
"10207",661.5,148060,1,"0"
"10208",701.67,7221563,83,"0"
"10209",394.11,2525967,29,"0"
"10210",205.06,6263189,72,"0"
"10211",5.07,6258697,72,"0"
"10212",80.08,6362181,73,"0"
"10213",725.8,5288768,61,"0"
"10214",711.11,555754,6,"0"
"10215",382.64,6020860,69,"0"
"10216",162.52,1475770,17,"0"
"10217",312.09,5153783,59,"0"
"10218",89.59,1095557,12,"0"
"10219",158.64,4385735,50,"0"
"10220",196.22,7301730,84,"0"
"10221",169.71,6551881,75,"0"
"10222",923.61,4389336,50,"0"
"10223",588.35,440529,5,"0"
"10224",111.35,1869277,21,"0"
"10225",832.83,138193,1,"0"
"10226",38.45,5477557,63,"0"
"10227",888.06,7442840,86,"0"
"10228",50.39,5986700,69,"0"
"10229",514.42,3331617,38,"0"
"10230",210.86,9438370,109,"0"
"10231",383.95,1142343,13,"0"
"10232",393.26,328333,3,"0"
"10233",96.95,643032,7,"0"
"10234",976.88,924581,10,"0"
"10235",419.17,1355114,15,"0"
"10236",128.76,2971213,34,"0"
"10237",830.5,8161028,94,"0"
"10238",984.3,102234,1,"0"
"10239",924.85,5666345,65,"0"
"10240",2.03,7960279,92,"0"
"10241",82.03,7057974,81,"0"
"10242",162.1,8253445,95,"0"
"10243",8.82,3635076,42,"0"
"10244",789.42,7928278,91,"0"
"10245",419.57,8400067,97,"0"
"10246",273.47,6919170,80,"0"
"10247",89.8,4819274,55,"0"
"10248",190.79,6878311,79,"0"
"10249",804.52,3156060,36,"0"
"10250",631.62,911338,10,"0"
"10251",90.23,2810041,32,"0"
"10252",353.39,9042313,104,"0"
"10253",614.17,3525526,40,"0"
"10254",55.87,6635588,76,"0"
"10255",554.39,142531,1,"0"
"10256",708.29,8540403,98,"0"
"10257",915.6,9381598,108,"0"
"10258",519.32,1555892,18,"0"
"10259",219.62,4960941,57,"0"
"10260",225.05,8657403,100,"0"
"10261",960.86,9033298,104,"0"
"10262",321.81,9036876,104,"0"
"10263",724.31,4714387,54,"0"
"10264",676.38,8095315,93,"0"
"10265",229.57,4413777,51,"0"
"10266",351.9,8892144,102,"0"
"10267",36.35,2206144,25,"0"
"10268",451.73,7218592,83,"0"
"10269",851.56,1788602,20,"0"
"10270",65.13,1331886,15,"0"
"10271",336.57,8767834,101,"0"
"10272",207.14,3839428,44,"0"
"10273",786.32,6231493,72,"0"
"10274",705.01,7412710,85,"0"
"10275",175.81,8764744,101,"0"
"10276",206.21,4187025,48,"0"
"10277",581.77,535943,6,"0"
"10278",139.99,3653875,42,"0"
"10279",398.88,6939432,80,"0"
"10280",439.78,6012500,69,"0"
"10281",547.58,3233715,37,"0"
"10282",188.45,4055838,46,"0"
"10283",608.86,7824552,90,"0"
"10284",769.59,3794535,43,"0"
"10285",534.01,8588885,99,"0"
"10286",780.95,1417788,16,"0"
"10287",700.67,7392124,85,"0"
"10288",164.1,3124839,36,"0"
"10289",288.05,7561866,87,"0"
"10290",510.68,6356185,73,"0"
"10291",91.25,3700497,42,"0"
"10292",503.11,1752081,20,"0"
"10293",200.26,992274,11,"0"
"10294",375.12,3417872,39,"0"
"10295",695.4,6601250,76,"0"
"10296",517.82,9105871,105,"0"
"10297",285.25,5997975,69,"0"
"10298",93.85,2866260,33,"0"
"10299",236.66,993578,11,"0"
"10300",13.24,2010348,23,"0"
"10301",529.54,9392351,108,"0"
"10302",967.61,2781653,32,"0"
"10303",735.88,3944057,45,"0"
"10304",414.95,2486386,28,"0"
"10305",25.83,7390918,85,"0"
"10306",812.46,6777577,78,"0"
"10307",748.12,6780137,78,"0"
"10308",451.2,4102581,47,"0"
"10309",281.75,5928661,68,"0"
"10310",585.02,7363949,85,"0"
"10311",411.03,1774994,20,"0"
"10312",21.1,6262691,72,"0"
"10313",123.81,6439323,74,"0"
"10314",465.97,8082350,93,"0"
"10315",66.41,8582852,99,"0"
"10316",347.92,3777571,43,"0"
"10317",831.2,4358946,50,"0"
"10318",633.21,6270224,72,"0"
"10319",345.82,1024538,11,"0"
"10320",214.55,9299738,107,"0"
"10321",567.79,3077870,35,"0"
"10322",402.22,2358463,27,"0"
"10323",636.92,8682115,100,"0"
"10324",671.77,296613,3,"0"
"10325",391.8,3053415,35,"0"
"10326",401.49,8680947,100,"0"
"10327",274.52,5912383,68,"0"
"10328",569.67,7962137,92,"0"
"10329",345.82,1024538,11,"0"
"10330",59.02,5665474,65,"0"
"10331",195.79,1947302,22,"0"
"10332",641.3,2931651,33,"0"
"10333",916.87,1591411,18,"0"
"10334",728.42,6005610,69,"0"
"10335",111.05,7916129,91,"0"
"10336",647.65,7303879,84,"0"
"10337",411.42,818579,9,"0"
"10338",913.71,5059527,58,"0"
"10339",897.21,6568793,76,"0"
"10340",95.06,1900977,22,"0"
"10341",384.76,3588139,41,"0"
"10342",28.4,755635,8,"0"
"10343",744.03,747106,8,"0"
"10344",196.56,4444798,51,"0"
"10345",918.4,4397315,50,"0"
"10346",352.88,653303,7,"0"
"10347",50.06,1753366,20,"0"
"10348",36.69,5196437,60,"0"
"10349",477.12,822319,9,"0"
"10350",191.39,684078,7,"0"
"10351",361.31,2745230,31,"0"
"10352",237.85,488541,5,"0"
"10353",345.8,6529495,75,"0"
"10354",56.25,2003345,23,"0"
"10355",700.27,3583950,41,"0"
"10356",637.61,3921494,45,"0"
"10357",190.88,4686856,54,"0"
"10358",67.33,988611,11,"0"
"10359",966.12,8949883,103,"0"
"10360",61.74,4764926,55,"0"
"10361",30.34,9188387,106,"0"
"10362",148.92,2139964,24,"0"
"10363",890.85,4994704,57,"0"
"10364",498.97,7478323,86,"0"
"10365",878.24,2483719,28,"0"
"10366",788.26,4645457,53,"0"
"10367",996.31,8160169,94,"0"
"10368",378.86,117337,1,"0"
"10369",296.89,8987330,104,"0"
"10370",715.14,7280108,84,"0"
"10371",942.56,7721286,89,"0"
"10372",553.24,493087,5,"0"
"10373",671.77,296613,3,"0"
"10374",787.11,8425892,97,"0"
"10375",55,5478438,63,"0"
"10376",658.4,4796549,55,"0"
"10377",212.84,6907499,79,"0"
"10378",753.58,8079038,93,"0"
"10379",492.64,1877763,21,"0"
"10380",274.52,5912383,68,"0"
"10381",675.04,1836949,21,"0"
"10382",665.74,1342621,15,"0"
"10383",796.43,5234369,60,"0"
"10384",6.14,5647963,65,"0"
"10385",579.2,4633127,53,"0"
"10386",357.55,7131408,82,"0"
"10387",151.39,4782074,55,"0"
"10388",942.95,5722759,66,"0"
"10389",291.12,184088,2,"0"
"10390",542.17,8041505,93,"0"
"10391",53.43,5502347,63,"0"
"10392",0.17,2947571,34,"0"
"10393",651.91,821719,9,"0"
"10394",724.67,1422863,16,"0"
"10395",503.84,4273585,49,"0"
"10396",860.25,550219,6,"0"
"10397",173.11,3735974,43,"0"
"10398",244.24,8776520,101,"0"
"10399",74.02,7465889,86,"0"
"10400",375.13,5488651,63,"0"
"10401",99.77,3872667,44,"0"
"10402",373.22,4689459,54,"0"
"10403",724.31,4714387,54,"0"
"10404",793.6,1012635,11,"0"
"10405",758.64,480316,5,"0"
"10406",231.31,788348,9,"0"
"10407",520.91,5396083,62,"0"
"10408",10.69,3898028,45,"0"
"10409",33.21,1862555,21,"0"
"10410",157.86,4737402,54,"0"
"10411",390.75,2048365,23,"0"
"10412",342.95,8774005,101,"0"
"10413",175.63,4442201,51,"0"
"10414",118.38,5814783,67,"0"
"10415",604.65,7581212,87,"0"
"10416",663.29,2102622,24,"0"
"10417",507.75,979447,11,"0"
"10418",621.59,496302,5,"0"
"10419",161.82,7905465,91,"0"
"10420",521.54,6327107,73,"0"
"10421",317.58,7472222,86,"0"
"10422",263.43,1428417,16,"0"
"10423",163.36,6612047,76,"0"
"10424",458.31,8886887,102,"0"
"10425",458.42,9372534,108,"0"
"10426",67.5,5055238,58,"0"
"10427",296.67,4021812,46,"0"
"10428",607.81,1229567,14,"0"
"10429",62.16,8281667,95,"0"
"10430",766.81,7068529,81,"0"
"10431",203.28,582305,6,"0"
"10432",412.49,7503632,86,"0"
"10433",681.85,3594002,41,"0"
"10434",260.67,1359291,15,"0"
"10435",398.88,4827621,55,"0"
"10436",513.03,908488,10,"0"
"10437",676.69,5468078,63,"0"
"10438",941.56,5132038,59,"0"
"10439",114.24,7398238,85,"0"
"10440",19.17,9264104,107,"0"
"10441",44.68,5591593,64,"0"
"10442",635.07,3995421,46,"0"
"10443",766.11,4257074,49,"0"
"10444",561.17,1595909,18,"0"
"10445",32.54,192622,2,"0"
"10446",511.53,1348144,15,"0"
"10447",27.11,2464446,28,"0"
"10448",50.45,5225663,60,"0"
"10449",200.73,2566279,29,"0"
"10450",123.36,9185473,106,"0"
"10451",11.81,3556596,41,"0"
"10452",237.71,5994789,69,"0"
"10453",53.97,529669,6,"0"
"10454",45.65,6769904,78,"0"
"10455",123.34,7040813,81,"0"
"10456",422.1,5601555,64,"0"
"10457",236.48,3088239,35,"0"
"10458",400.24,6938255,80,"0"
"10459",531.92,2292153,26,"0"
"10460",96.7,9337533,108,"0"
"10461",318.94,6878578,79,"0"
"10462",472.82,2720866,31,"0"
"10463",937.89,1152010,13,"0"
"10464",296.59,5734577,66,"0"
"10465",381.95,1396414,16,"0"
"10466",184.52,4831784,55,"0"
"10467",648.63,4091837,47,"0"
"10468",174.11,2726773,31,"0"
"10469",545.54,5679494,65,"0"
"10470",281.3,1131735,13,"0"
"10471",226.21,6775434,78,"0"
"10472",604.75,7224588,83,"0"
"10473",189.49,1631025,18,"0"
"10474",201.99,3332621,38,"0"
"10475",471.34,9033615,104,"0"
"10476",384.11,7474652,86,"0"
"10477",316.7,9241081,106,"0"
"10478",213.59,4370278,50,"0"
"10479",75.08,6103838,70,"0"
"10480",396.76,2629614,30,"0"
"10481",216.95,8942727,103,"0"
"10482",152.07,4002488,46,"0"
"10483",59.74,6085837,70,"0"
"10484",512.83,3648171,42,"0"
"10485",989.02,2090857,24,"0"
"10486",669.57,2632688,30,"0"
"10487",215.92,8150718,94,"0"
"10488",175.46,4286224,49,"0"
"10489",941.66,139403,1,"0"
"10490",774.43,3065368,35,"0"
"10491",799.65,5090877,58,"0"
"10492",350.69,5740425,66,"0"
"10493",122.42,7570910,87,"0"
"10494",6.85,6440260,74,"0"
"10495",553.86,6711884,77,"0"
"10496",583.35,8950754,103,"0"
"10497",134.75,3233752,37,"0"
"10498",26.39,1154580,13,"0"
"10499",693.85,2796184,32,"0"
"10500",779.51,734066,8,"0"
"10501",281.7,5396118,62,"0"
"10502",676.06,5148872,59,"0"
"10503",588.32,7034688,81,"0"
"10504",331.44,2723099,31,"0"
"10505",868.32,8397707,97,"0"
"10506",179.48,3847720,44,"0"
"10507",389.9,7410298,85,"0"
"10508",155.63,1455474,16,"0"
"10509",369.99,2395374,27,"0"
"10510",96.03,6304844,72,"0"
"10511",230.82,5235011,60,"0"
"10512",556.65,8501997,98,"0"
"10513",218.16,1949700,22,"0"
"10514",206.4,4808056,55,"0"
"10515",77.05,2822363,32,"0"
"10516",93.78,1328721,15,"0"
"10517",33.11,2484402,28,"0"
"10518",727.76,6457902,74,"0"
"10519",193.37,8599191,99,"0"
"10520",288.47,3036042,35,"0"
"10521",146.3,2405456,27,"0"
"10522",406.38,112213,1,"0"
"10523",930.41,8068208,93,"0"
"10524",87.69,9322760,107,"0"
"10525",227.85,2279481,26,"0"
"10526",226.99,9091444,105,"0"
"10527",435.12,3326369,38,"0"
"10528",299.77,2611886,30,"0"
"10529",512.33,5828545,67,"0"
"10530",97.37,176114,2,"0"
"10531",472.18,7759418,89,"0"
"10532",461.83,6522713,75,"0"
"10533",45.58,2632473,30,"0"
"10534",992.6,2317425,26,"0"
"10535",714.09,4512433,52,"0"
"10536",203.84,219103,2,"0"
"10537",869.04,7175829,83,"0"
"10538",402.82,8816975,102,"0"
"10539",721.05,5534784,64,"0"
"10540",531.22,6281924,72,"0"
"10541",139.57,7813256,90,"0"
"10542",181.34,2415435,27,"0"
"10543",591.35,9197820,106,"0"
"10544",999.98,7308382,84,"0"
"10545",551.31,7563584,87,"0"
"10546",964.46,5494196,63,"0"
"10547",257.06,1252220,14,"0"
"10548",282.45,5402908,62,"0"
"10549",709.88,5224308,60,"0"
"10550",208.44,9087346,105,"0"
"10551",345.72,9388950,108,"0"
"10552",267.93,8522788,98,"0"
"10553",552.47,7210469,83,"0"
"10554",477.69,6955912,80,"0"
"10555",6.6,1015254,11,"0"
"10556",172.87,7643386,88,"0"
"10557",458.49,4264515,49,"0"
"10558",435.58,853954,9,"0"
"10559",2.56,8941442,103,"0"
"10560",56.32,5594802,64,"0"
"10561",487.42,5694195,65,"0"
"10562",109.33,6547584,75,"0"
"10563",681.62,9218687,106,"0"
"10564",466.7,983752,11,"0"
"10565",53.45,3735250,43,"0"
"10566",88.55,3571323,41,"0"
"10567",47.09,8150021,94,"0"
"10568",445.28,6340689,73,"0"
"10569",347.88,760957,8,"0"
"10570",172.75,9192325,106,"0"
"10571",427.05,5766414,66,"0"
